TIMESTAMP,ID,NCH1,NCH2,NCH3,NCH4,NCH5,NCH6,NCH7,NCH8,NCH9,NCH10,NCH11,NCH12,NCH13,NCH14,NCH15,NCH16,NCH17,NCH18,NCH19,NCH20
2022-06-21 14:05:33.795704,ADTC,51,238,249,224,409,437,438,94,99,87,93.33333333333333,66.11621333333333,71,0.95,4.47,4.15,3.31,4.19,71,0.0
2022-06-21 14:05:35.800963,ADTC,49,227,237,238,418,406,407,75,82,100,85.66666666666667,62.02061066666667,73,0.89,4.36,4.46,4.99,2.86,73,0.0
2022-06-21 14:05:37.806529,ADTC,49,247,231,232,421,417,438,86,73,94,84.33333333333333,61.49350533333333,81,0.9,3.24,4.83,3.6,2.84,81,0.0
2022-06-21 14:05:39.810813,ADTC,49,231,231,230,409,435,414,87,86,88,87.0,61.629756,85,0.87,3.55,2.99,3.29,4.34,85,0.0
2022-06-21 14:05:41.816754,ADTC,50,220,223,220,430,434,413,94,94,91,93.0,69.26267999999999,89,0.95,2.52,3.8,3.98,3.56,89,0.0
2022-06-21 14:05:43.822685,ADTC,49,222,245,236,419,424,430,80,75,80,78.33333333333333,56.84712666666666,93,0.85,4.01,3.46,4.01,4.93,93,0.0
2022-06-21 14:05:45.827565,ADTC,51,234,234,244,436,416,440,87,84,79,83.33333333333333,62.92933333333333,98,0.93,2.58,3.35,4.51,3.11,98,0.0
2022-06-21 14:05:47.832623,ADTC,50,233,233,227,438,426,409,95,84,88,89.0,67.516824,81,0.85,2.81,4.83,3.66,4.98,81,0.0
2022-06-21 14:05:49.838164,ADTC,51,231,236,234,420,415,440,94,89,84,89.0,64.74216,87,0.95,2.68,3.42,4.07,3.3,87,0.0
2022-06-21 14:05:51.842144,ADTC,49,235,240,242,436,423,431,92,88,99,93.0,70.229136,80,0.86,3.31,3.86,2.8,3.86,80,0.0
2022-06-21 14:05:53.847937,ADTC,50,237,223,241,439,414,428,92,70,82,81.33333333333333,61.841637333333324,72,0.95,3.05,2.64,3.58,4.67,72,0.0
2022-06-21 14:05:55.852478,ADTC,49,243,239,232,436,432,425,92,93,81,88.66666666666667,66.95681066666667,72,0.95,4.83,3.55,3.44,4.29,72,0.0
2022-06-21 14:05:57.857667,ADTC,51,226,233,220,432,428,406,71,91,99,87.0,65.095488,94,0.92,4.71,4.88,2.6,4.76,94,0.0
2022-06-21 14:05:59.861191,ADTC,51,235,233,231,431,414,422,83,95,91,89.66666666666667,66.93544933333334,88,0.89,3.85,3.23,4.41,3.73,88,0.0
2022-06-21 14:06:01.865860,ADTC,50,245,220,247,421,408,426,86,80,72,79.33333333333333,57.84764533333333,87,0.97,4.48,2.52,3.44,3.87,87,0.0
2022-06-21 14:06:03.871558,ADTC,49,231,247,235,407,407,412,74,94,70,79.33333333333333,55.92397066666666,87,0.98,4.03,3.62,3.26,3.57,87,0.0
2022-06-21 14:06:05.876730,ADTC,51,227,239,223,412,439,429,87,87,79,84.33333333333333,60.178917333333324,81,0.96,4.76,4.85,2.96,3.55,81,0.0
2022-06-21 14:06:07.881344,ADTC,49,232,237,220,420,436,407,91,75,77,81.0,58.922639999999994,81,0.92,2.84,3.35,3.02,4.57,81,0.0
2022-06-21 14:06:09.886375,ADTC,50,225,225,236,409,436,416,88,86,77,83.66666666666667,59.26846266666667,92,0.97,3.62,3.68,4.97,4.29,92,0.0
2022-06-21 14:06:11.891475,ADTC,50,221,241,225,433,420,432,76,75,100,83.66666666666667,62.746318666666674,88,0.93,3.42,2.87,2.58,4.06,88,0.0
2022-06-21 14:06:13.895688,ADTC,50,243,235,242,418,409,426,97,73,97,89.0,64.433864,70,0.86,3.43,4.23,3.18,3.36,70,0.0
2022-06-21 14:06:15.900624,ADTC,49,246,243,235,406,414,427,94,81,96,90.33333333333333,63.521677333333336,90,0.98,4.81,4.99,4.28,2.77,90,0.0
2022-06-21 14:06:17.905282,ADTC,49,239,237,226,405,428,417,100,83,81,88.0,61.728480000000005,95,0.93,3.31,4.44,3.72,3.7,95,0.0
2022-06-21 14:06:19.910052,ADTC,49,222,243,247,423,414,412,71,87,82,80.0,58.610879999999995,75,1.0,3.51,3.59,4.6,3.99,75,0.0
2022-06-21 14:06:21.915058,ADTC,49,227,222,245,411,409,429,73,72,74,73.0,51.965196,95,0.95,3.74,4.92,4.8,3.64,95,0.0
2022-06-21 14:06:23.920970,ADTC,51,239,245,234,407,431,433,82,72,89,81.0,57.098844,95,0.87,4.97,4.25,4.39,4.83,95,0.0
2022-06-21 14:06:25.926680,ADTC,51,242,239,237,409,434,418,77,86,84,82.33333333333333,58.32394533333333,86,0.92,4.31,2.85,3.58,3.28,86,0.0
2022-06-21 14:06:27.932040,ADTC,50,233,243,241,410,428,436,73,73,82,76.0,53.969120000000004,70,0.88,4.31,3.04,4.37,3.3,70,0.0
2022-06-21 14:06:29.937590,ADTC,51,246,226,245,408,422,421,85,100,94,93.0,65.719008,90,0.97,3.19,4.61,4.91,3.95,90,0.0
2022-06-21 14:06:31.943668,ADTC,51,235,234,230,425,429,430,89,70,80,79.66666666666667,58.642633333333336,84,0.99,2.98,4.64,4.28,3.62,84,0.0
2022-06-21 14:06:33.949631,ADTC,51,227,246,245,427,428,413,73,73,76,74.0,54.727736,97,0.93,4.58,4.76,3.75,3.25,97,0.0
2022-06-21 14:06:35.954285,ADTC,51,232,224,247,433,431,418,75,81,79,78.33333333333333,58.74655333333333,70,0.99,4.72,3.14,4.61,2.91,70,0.0
2022-06-21 14:06:37.959215,ADTC,51,226,244,247,409,423,429,88,93,97,92.66666666666667,65.64395466666667,96,0.99,2.58,3.1,3.6,2.77,96,0.0
2022-06-21 14:06:39.964516,ADTC,51,232,225,242,408,430,407,78,88,73,79.66666666666667,56.296928,85,0.94,3.23,2.96,4.75,3.26,85,0.0
2022-06-21 14:06:41.968800,ADTC,50,237,230,228,429,430,418,85,98,87,90.0,66.87252000000001,84,0.97,3.27,4.43,3.64,4.57,84,0.0
2022-06-21 14:06:43.974047,ADTC,49,230,234,231,415,433,434,86,94,83,87.66666666666667,63.01304666666667,96,0.96,4.27,3.32,4.33,3.98,96,0.0
2022-06-21 14:06:45.979139,ADTC,49,234,236,242,436,435,439,87,82,91,86.66666666666667,65.44650666666668,93,0.86,3.95,3.32,2.73,3.53,93,0.0
2022-06-21 14:06:47.983793,ADTC,49,233,223,247,424,417,422,76,98,78,84.0,61.686912,72,0.98,3.5,4.88,3.21,3.24,72,0.0
2022-06-21 14:06:49.988090,ADTC,50,227,233,240,439,410,437,86,90,100,92.0,69.952016,86,0.97,3.77,3.88,4.68,3.02,86,0.0
2022-06-21 14:06:51.993774,ADTC,50,225,235,225,431,416,415,81,79,76,78.66666666666667,58.724037333333335,85,0.99,4.34,4.32,3.42,4.15,85,0.0
2022-06-21 14:06:53.998733,ADTC,51,244,239,235,420,426,430,81,85,87,84.33333333333333,61.34743999999999,74,0.87,3.86,4.31,4.68,4.23,74,0.0
2022-06-21 14:06:56.003946,ADTC,51,250,220,249,434,411,410,84,100,95,93.0,69.906984,97,0.86,4.38,3.05,3.31,2.64,97,0.0
2022-06-21 14:06:58.008961,ADTC,51,247,228,222,422,413,412,85,86,84,85.0,62.126839999999994,79,0.95,4.02,4.34,4.18,3.53,79,0.0
2022-06-21 14:07:00.014382,ADTC,49,220,223,220,406,434,436,81,79,81,80.33333333333333,56.48975733333333,88,0.92,3.83,4.06,3.43,2.66,88,0.0
2022-06-21 14:07:02.017954,ADTC,49,239,242,220,428,407,409,87,73,93,84.33333333333333,62.51596266666667,88,0.94,4.84,2.69,3.7,4.2,88,0.0
2022-06-21 14:07:04.023656,ADTC,51,230,245,227,421,418,407,77,94,70,80.33333333333333,58.57681733333333,83,0.95,4.39,3.34,3.2,4.02,83,0.0
2022-06-21 14:07:06.028564,ADTC,50,245,244,227,425,413,413,72,71,75,72.66666666666667,53.48993333333334,98,0.95,3.19,3.9,4.98,3.25,98,0.0
2022-06-21 14:07:08.033127,ADTC,50,241,226,234,437,426,420,82,78,91,83.66666666666667,63.32596133333334,86,0.96,4.81,4.23,4.11,3.45,86,0.0
2022-06-21 14:07:10.038552,ADTC,50,246,222,229,434,419,423,75,90,91,85.33333333333333,64.14404266666666,77,0.9,2.72,2.96,2.87,4.68,77,0.0
2022-06-21 14:07:12.043445,ADTC,49,241,225,249,406,427,440,78,73,74,75.0,52.7394,87,0.93,4.31,3.78,4.09,3.32,87,0.0
2022-06-21 14:07:14.048747,ADTC,50,228,249,238,421,422,437,83,72,85,80.0,58.333760000000005,91,0.87,4.66,4.57,4.5,4.29,91,0.0
2022-06-21 14:07:16.053287,ADTC,50,229,235,228,413,438,423,100,72,86,86.0,61.517176,89,0.88,4.07,4.41,4.46,3.23,89,0.0
2022-06-21 14:07:18.058838,ADTC,50,229,224,230,413,431,428,88,90,95,91.0,65.093756,96,0.91,4.16,4.66,4.12,4.6,96,0.0
2022-06-21 14:07:20.063554,ADTC,51,235,228,221,423,433,407,100,77,72,83.0,60.808788,73,0.94,4.19,3.84,4.87,2.51,73,0.0
2022-06-21 14:07:22.068648,ADTC,51,222,234,250,433,419,419,97,99,70,88.66666666666667,66.49609866666667,75,0.9,4.52,4.29,3.28,3.51,75,0.0
2022-06-21 14:07:24.073779,ADTC,49,234,229,246,417,422,413,71,81,89,80.33333333333333,58.020267999999994,94,1.0,2.54,4.31,4.58,2.59,94,0.0
2022-06-21 14:07:26.078157,ADTC,50,237,235,227,434,418,426,89,76,98,87.66666666666667,65.89798133333333,76,0.88,4.0,4.03,3.06,4.75,76,0.0
2022-06-21 14:07:28.082804,ADTC,51,237,249,233,416,424,405,88,73,84,81.66666666666667,58.841813333333334,78,0.85,3.61,3.32,4.69,3.24,78,0.0
2022-06-21 14:07:30.087820,ADTC,50,238,231,238,422,408,438,85,71,91,82.33333333333333,60.17776266666666,90,0.92,4.44,3.68,4.55,4.29,90,0.0
2022-06-21 14:07:32.092436,ADTC,50,225,221,235,428,414,411,85,91,98,91.33333333333333,67.70503466666668,97,0.9,4.22,3.51,4.37,4.5,97,0.0
2022-06-21 14:07:34.097434,ADTC,49,240,232,248,440,433,407,96,80,95,90.33333333333333,68.84122666666667,92,1.0,3.82,4.72,3.25,3.84,92,0.0
2022-06-21 14:07:36.102616,ADTC,49,240,232,220,415,405,426,99,92,92,94.33333333333333,67.80491333333333,87,0.97,2.98,3.05,2.68,4.01,87,0.0
2022-06-21 14:07:38.107811,ADTC,50,249,250,245,440,423,408,73,94,75,80.66666666666667,61.47445333333334,99,0.89,3.0,4.76,2.83,4.02,99,0.0
2022-06-21 14:07:40.113105,ADTC,51,245,232,225,431,408,438,99,78,87,88.0,65.69129600000001,76,0.94,3.57,3.31,2.99,3.89,76,0.0
2022-06-21 14:07:42.117859,ADTC,51,239,221,246,436,437,416,96,73,93,87.33333333333333,65.94994133333334,85,0.95,2.98,3.15,4.34,4.55,85,0.0
2022-06-21 14:07:44.122832,ADTC,49,222,231,229,413,433,418,78,91,91,86.66666666666667,61.99405333333333,78,0.92,3.19,2.97,4.08,3.27,78,0.0
2022-06-21 14:07:46.127750,ADTC,49,233,236,221,406,423,421,79,78,72,76.33333333333333,53.67698933333333,86,0.91,3.94,3.33,4.47,2.62,86,0.0
2022-06-21 14:07:48.132646,ADTC,50,240,233,241,440,431,409,89,83,91,87.66666666666667,66.80901333333334,97,0.87,3.74,2.87,4.09,3.83,97,0.0
2022-06-21 14:07:50.137733,ADTC,50,248,241,237,417,433,434,76,85,93,84.66666666666667,61.149992000000005,79,0.97,3.85,3.19,3.13,2.81,79,0.0
2022-06-21 14:07:52.142784,ADTC,51,241,229,228,418,412,431,89,100,79,89.33333333333333,64.67518933333332,83,0.88,4.31,4.95,4.26,3.06,83,0.0
2022-06-21 14:07:54.147524,ADTC,51,244,227,241,430,428,406,77,97,98,90.66666666666667,67.52490666666667,81,0.93,4.1,4.62,3.35,4.72,81,0.0
2022-06-21 14:07:56.152959,ADTC,51,233,234,226,431,436,428,76,95,83,84.66666666666667,63.20298933333333,95,0.95,4.88,3.25,2.95,3.8,95,0.0
2022-06-21 14:07:58.157838,ADTC,49,231,246,246,432,433,409,84,98,87,89.66666666666667,67.09075200000001,93,0.87,3.26,3.62,4.63,2.76,93,0.0
2022-06-21 14:08:00.162941,ADTC,50,244,225,236,413,435,435,94,94,78,88.66666666666667,63.42468533333334,86,0.96,3.76,3.39,4.83,2.97,86,0.0
2022-06-21 14:08:02.167151,ADTC,50,242,233,221,413,434,426,80,70,97,82.33333333333333,58.89435066666667,84,0.87,3.19,3.17,3.72,3.04,84,0.0
2022-06-21 14:08:04.172908,ADTC,51,246,227,249,435,420,412,77,80,83,80.0,60.2736,82,0.97,4.89,3.4,4.81,2.71,82,0.0
2022-06-21 14:08:06.187987,ADTC,50,246,221,230,405,420,439,100,81,81,87.33333333333333,61.260839999999995,84,0.89,3.11,4.5,3.43,3.56,84,0.0
2022-06-21 14:08:08.182689,ADTC,51,242,249,244,434,433,422,97,76,70,81.0,60.886728,94,0.98,4.34,4.19,2.82,3.32,94,0.0
2022-06-21 14:08:10.188246,ADTC,49,233,231,229,415,415,434,78,88,72,79.33333333333333,57.023213333333324,77,0.88,4.79,3.75,3.05,4.1,77,0.0
2022-06-21 14:08:12.192843,ADTC,50,226,241,239,410,414,425,100,73,72,81.66666666666667,57.99313333333334,100,0.94,3.16,4.39,4.43,4.12,100,0.0
2022-06-21 14:08:14.197600,ADTC,49,240,232,241,419,438,430,80,97,93,90.0,65.31371999999999,98,0.92,2.8,4.32,3.63,4.38,98,0.0
2022-06-21 14:08:16.203592,ADTC,51,227,224,228,423,435,419,94,98,93,95.0,69.60042,93,0.99,2.75,3.48,4.65,2.85,93,0.0
2022-06-21 14:08:18.208213,ADTC,50,249,236,226,440,422,412,100,96,100,98.66666666666667,75.19189333333334,97,0.91,3.4,4.92,2.53,3.65,97,0.0
2022-06-21 14:08:20.213469,ADTC,50,243,246,245,427,425,416,100,82,77,86.33333333333333,63.84902533333332,99,0.91,2.52,3.75,2.64,3.3,99,0.0
2022-06-21 14:08:22.218108,ADTC,49,240,233,230,430,430,427,85,72,97,84.66666666666667,63.05634666666667,82,0.88,2.95,4.36,4.32,2.75,82,0.0
2022-06-21 14:08:24.223132,ADTC,51,236,226,223,437,432,407,80,79,100,86.33333333333333,65.34431866666667,96,0.98,3.78,3.61,4.11,3.72,96,0.0
2022-06-21 14:08:26.227571,ADTC,49,246,226,249,436,439,412,72,80,82,78.0,58.901856,81,0.94,4.72,3.81,3.0,3.96,81,0.0
2022-06-21 14:08:28.232034,ADTC,50,242,243,228,434,412,413,97,100,84,93.66666666666667,70.40810933333334,75,0.87,2.6,4.38,2.87,4.44,75,0.0
2022-06-21 14:08:30.236512,ADTC,51,246,222,250,439,416,412,74,81,72,75.66666666666667,57.532998666666664,77,0.88,3.69,4.04,3.46,4.55,77,0.0
2022-06-21 14:08:32.241492,ADTC,49,242,247,232,424,437,407,99,85,72,85.33333333333333,62.666069333333326,100,0.88,3.65,3.25,3.34,4.12,100,0.0
2022-06-21 14:08:34.246799,ADTC,50,248,250,243,406,408,409,87,95,84,88.66666666666667,62.34969066666667,91,0.97,4.34,4.54,4.05,3.84,91,0.0
2022-06-21 14:08:36.251848,ADTC,50,234,237,237,425,426,430,86,74,72,77.33333333333333,56.925066666666666,99,0.94,4.57,3.98,3.9,2.67,99,0.0
2022-06-21 14:08:38.256547,ADTC,49,222,248,248,436,431,406,75,76,72,74.33333333333333,56.13296533333333,74,0.98,4.11,3.28,3.99,3.5,74,0.0
2022-06-21 14:08:40.261485,ADTC,49,230,233,221,437,428,435,94,86,87,89.0,67.36267600000001,81,1.0,3.98,4.14,3.67,4.63,81,0.0
2022-06-21 14:08:42.266484,ADTC,49,220,222,243,414,411,434,87,84,92,87.66666666666667,62.861208000000005,84,0.88,2.97,4.76,3.25,3.78,84,0.0
2022-06-21 14:08:44.271303,ADTC,50,223,239,240,409,421,409,96,100,83,93.0,65.880084,70,0.89,4.12,4.93,4.09,3.97,70,0.0
2022-06-21 14:08:46.276117,ADTC,50,226,234,224,416,415,425,79,100,73,84.0,60.523008,91,0.87,3.03,4.35,3.91,3.18,91,0.0
2022-06-21 14:08:48.281070,ADTC,50,229,233,247,410,440,430,73,76,88,79.0,56.09948,88,0.94,3.44,4.72,3.7,3.07,88,0.0
2022-06-21 14:08:50.285602,ADTC,51,250,250,229,440,406,426,92,96,87,91.66666666666667,69.85733333333334,71,0.86,2.72,3.44,3.71,4.14,71,0.0
2022-06-21 14:08:52.291144,ADTC,50,250,236,239,425,429,434,88,78,90,85.33333333333333,62.81386666666667,86,0.85,3.66,3.43,2.5,3.1,86,0.0
2022-06-21 14:08:54.295837,ADTC,51,246,220,244,405,433,431,84,97,81,87.33333333333333,61.260839999999995,75,0.9,3.23,4.34,3.63,4.45,75,0.0
2022-06-21 14:08:56.300073,ADTC,49,236,248,228,438,410,421,95,94,84,91.0,69.03405599999999,87,0.88,2.83,4.4,2.98,3.43,87,0.0
2022-06-21 14:08:58.304009,ADTC,51,221,242,239,410,427,420,73,94,89,85.33333333333333,60.59690666666666,92,0.9,2.68,4.15,4.26,4.96,92,0.0
2022-06-21 14:09:00.309389,ADTC,51,235,242,224,414,437,436,73,95,82,83.33333333333333,59.754,86,0.96,4.8,3.83,4.62,4.22,86,0.0
2022-06-21 14:09:02.314290,ADTC,51,230,235,225,405,424,411,81,73,73,75.66666666666667,53.07714000000001,80,0.9,2.95,4.28,2.67,3.71,80,0.0
2022-06-21 14:09:04.319654,ADTC,51,236,229,233,440,426,406,74,93,86,84.33333333333333,64.26874666666667,71,0.87,3.14,2.92,2.98,4.97,71,0.0
2022-06-21 14:09:06.324065,ADTC,49,238,244,243,428,410,418,86,100,72,86.0,63.751456000000005,88,0.86,3.64,4.9,2.92,5.0,88,0.0
2022-06-21 14:09:08.330758,ADTC,50,225,237,222,436,424,410,98,94,72,88.0,66.453376,81,0.92,3.93,2.63,4.41,4.07,81,0.0
2022-06-21 14:09:10.335883,ADTC,49,220,223,232,435,429,414,76,72,90,79.33333333333333,59.771319999999996,73,0.96,3.58,5.0,3.61,4.23,73,0.0
2022-06-21 14:09:12.341582,ADTC,51,221,249,239,418,426,440,99,98,100,99.0,71.67362399999999,78,0.93,4.53,3.81,3.85,4.21,78,0.0
2022-06-21 14:09:14.346645,ADTC,50,240,232,238,438,427,411,72,88,93,84.33333333333333,63.97661599999999,94,0.96,2.72,3.94,2.71,3.35,94,0.0
2022-06-21 14:09:16.351470,ADTC,51,247,226,236,424,412,413,89,90,78,85.66666666666667,62.91085866666667,100,0.86,2.75,3.59,3.6,3.52,100,0.0
2022-06-21 14:09:18.356493,ADTC,51,244,237,229,430,418,431,93,98,96,95.66666666666667,71.24870666666666,75,0.87,2.63,4.6,3.52,3.76,75,0.0
2022-06-21 14:09:20.361496,ADTC,51,226,230,248,409,411,418,78,88,71,79.0,55.962652,98,0.85,2.53,2.85,4.7,4.66,98,0.0
2022-06-21 14:09:22.366558,ADTC,50,238,248,232,424,437,433,96,71,96,87.66666666666667,64.37959466666666,97,0.87,3.97,3.85,3.51,3.32,97,0.0
2022-06-21 14:09:24.371630,ADTC,51,250,234,231,418,426,417,91,96,91,92.66666666666667,67.08844266666667,92,0.94,4.45,2.79,4.94,4.84,92,0.0
2022-06-21 14:09:26.376410,ADTC,50,224,221,223,407,415,410,98,77,76,83.66666666666667,58.978641333333336,77,0.86,4.65,3.18,3.15,3.2,77,0.0
2022-06-21 14:09:28.380835,ADTC,50,243,221,240,413,410,417,72,74,96,80.66666666666667,57.70215733333334,76,0.85,4.35,4.13,2.58,3.26,76,0.0
2022-06-21 14:09:30.386316,ADTC,50,248,241,238,422,425,405,88,85,74,82.33333333333333,60.17776266666666,89,0.93,4.61,4.9,4.17,3.18,89,0.0
2022-06-21 14:09:32.392193,ADTC,50,225,246,225,424,437,428,88,86,88,87.33333333333333,64.13480533333332,92,0.99,2.83,3.95,3.33,3.13,92,0.0
2022-06-21 14:09:34.398068,ADTC,50,231,226,239,428,415,415,83,98,75,85.33333333333333,63.257258666666665,74,1.0,3.57,3.74,4.72,3.26,74,0.0
2022-06-21 14:09:36.404406,ADTC,51,246,250,233,405,410,427,93,72,91,85.33333333333333,59.85792,78,0.99,3.88,3.08,2.99,4.08,78,0.0
2022-06-21 14:09:38.409179,ADTC,50,225,237,243,437,419,437,95,94,70,86.33333333333333,65.34431866666667,76,0.99,4.78,4.0,3.85,3.67,76,0.0
2022-06-21 14:09:40.415157,ADTC,51,245,232,245,421,424,413,84,71,73,76.0,55.417072,76,0.92,3.45,4.9,4.59,4.81,76,0.0
2022-06-21 14:09:42.421873,ADTC,51,234,234,239,430,409,434,90,75,100,88.33333333333333,65.78713333333333,76,0.96,4.12,4.75,3.8,3.61,76,0.0
2022-06-21 14:09:44.426662,ADTC,51,241,225,221,424,410,407,95,80,85,86.66666666666667,63.64522666666666,73,1.0,3.35,4.25,3.7,3.0,73,0.0
2022-06-21 14:09:46.431177,ADTC,50,241,230,227,421,432,440,91,91,90,90.66666666666667,66.11159466666668,72,0.91,3.85,4.28,4.7,3.9,72,0.0
2022-06-21 14:09:48.437477,ADTC,49,247,236,237,423,437,412,71,70,99,80.0,58.610879999999995,96,0.88,2.6,3.19,3.97,4.14,96,0.0
2022-06-21 14:09:50.443950,ADTC,51,242,238,232,414,434,431,89,77,91,85.66666666666667,61.427112,86,0.95,3.1,3.16,3.62,3.22,86,0.0
2022-06-21 14:09:52.449781,ADTC,50,241,244,249,408,437,419,74,88,75,79.0,55.82582399999999,99,0.97,3.6,4.5,3.01,3.8,99,0.0
2022-06-21 14:09:54.456340,ADTC,49,249,238,243,419,420,406,100,78,79,85.66666666666667,62.16898533333334,76,0.86,3.62,4.79,4.98,2.73,76,0.0
2022-06-21 14:09:56.461864,ADTC,51,241,239,240,423,408,418,93,81,87,87.0,63.739332,96,0.93,4.37,3.8,4.9,4.8,96,0.0
2022-06-21 14:09:58.466318,ADTC,49,222,244,245,432,440,417,82,81,97,86.66666666666667,64.84608000000001,70,0.91,3.33,3.43,2.63,3.96,70,0.0
2022-06-21 14:10:00.471361,ADTC,51,237,231,224,424,440,406,73,97,75,81.66666666666667,59.97338666666666,74,0.89,4.61,3.82,3.98,4.92,74,0.0
2022-06-21 14:10:02.477213,ADTC,49,229,231,228,428,417,426,75,96,83,84.66666666666667,62.76306133333334,74,0.99,3.43,3.25,4.57,3.66,74,0.0
2022-06-21 14:10:04.481434,ADTC,49,230,238,225,413,413,425,81,95,75,83.66666666666667,59.84810533333334,100,0.94,2.75,4.82,4.25,2.75,100,0.0
2022-06-21 14:10:06.486871,ADTC,49,248,230,241,406,414,428,72,89,97,86.0,60.474512000000004,79,0.85,3.23,4.49,3.31,3.25,79,0.0
2022-06-21 14:10:08.492349,ADTC,49,231,229,250,416,433,429,97,91,92,93.33333333333333,67.24778666666666,85,0.96,3.39,2.62,4.18,4.13,85,0.0
2022-06-21 14:10:10.497732,ADTC,50,240,244,221,440,412,413,72,72,81,75.0,57.156,79,0.92,3.0,2.93,2.58,3.84,79,0.0
2022-06-21 14:10:12.504327,ADTC,49,231,244,230,409,407,419,76,84,90,83.33333333333333,59.032333333333334,82,0.9,4.42,3.24,3.64,4.84,82,0.0
2022-06-21 14:10:14.509347,ADTC,50,249,240,245,428,428,420,86,82,83,83.66666666666667,62.02176533333334,76,0.93,4.27,4.25,4.84,4.81,76,0.0
2022-06-21 14:10:16.515921,ADTC,50,224,247,239,424,430,414,91,73,72,78.66666666666667,57.77028266666667,96,0.87,3.57,2.81,3.31,3.24,96,0.0
2022-06-21 14:10:18.521019,ADTC,49,247,240,225,415,435,431,73,78,93,81.33333333333333,58.46077333333333,84,0.88,2.93,3.96,3.3,4.8,84,0.0
2022-06-21 14:10:20.525737,ADTC,49,232,226,222,416,411,434,97,93,100,96.66666666666667,69.64949333333333,76,0.86,3.4,2.9,4.21,4.19,76,0.0
2022-06-21 14:10:22.530811,ADTC,50,237,224,241,435,410,409,89,75,71,78.33333333333333,59.0179,94,0.86,2.63,4.06,3.71,3.84,94,0.0
2022-06-21 14:10:24.536070,ADTC,49,230,247,221,436,426,440,97,74,94,88.33333333333333,66.70509333333334,86,0.93,2.52,3.16,3.54,4.6,86,0.0
2022-06-21 14:10:26.541666,ADTC,49,244,243,240,435,429,412,91,88,86,88.33333333333333,66.5521,71,0.96,4.83,3.96,3.87,4.71,71,0.0
2022-06-21 14:10:28.547122,ADTC,50,229,220,235,407,422,418,91,99,94,94.66666666666667,66.73280533333333,83,0.86,3.47,4.77,3.42,3.78,83,0.0
2022-06-21 14:10:30.551260,ADTC,51,237,242,248,412,437,415,88,75,78,80.33333333333333,57.32458133333333,89,0.91,3.88,4.96,3.22,4.88,89,0.0
2022-06-21 14:10:32.557526,ADTC,50,238,231,250,415,414,412,89,80,84,84.33333333333333,60.61711333333333,97,0.89,4.28,4.2,4.19,3.98,97,0.0
2022-06-21 14:10:34.562209,ADTC,50,225,237,233,416,409,438,96,86,75,85.66666666666667,61.72386133333333,100,0.87,3.44,4.33,2.85,3.32,100,0.0
2022-06-21 14:10:36.567904,ADTC,49,244,238,223,435,438,432,92,75,84,83.66666666666667,63.036139999999996,79,0.96,3.42,3.16,4.6,4.66,79,0.0
2022-06-21 14:10:38.573956,ADTC,50,248,245,231,422,427,417,96,88,87,90.33333333333333,66.02499466666667,82,0.95,3.11,2.61,4.79,4.59,82,0.0
2022-06-21 14:10:40.579562,ADTC,49,229,250,224,434,432,412,87,88,97,90.66666666666667,68.15304533333334,74,0.92,3.29,2.6,3.87,4.34,74,0.0
2022-06-21 14:10:42.585244,ADTC,49,236,235,226,417,406,425,82,89,90,87.0,62.835228,86,0.86,2.68,4.74,4.09,4.93,86,0.0
2022-06-21 14:10:44.591529,ADTC,50,221,236,249,427,420,419,76,91,90,85.66666666666667,63.35598266666667,80,0.85,2.6,4.99,3.16,3.17,80,0.0
2022-06-21 14:10:46.597409,ADTC,50,246,250,242,430,424,428,97,76,71,81.33333333333333,60.573813333333334,71,0.93,4.5,4.31,2.83,4.55,71,0.0
2022-06-21 14:10:48.603887,ADTC,50,225,238,239,426,434,434,77,93,93,87.66666666666667,64.683272,75,0.96,3.08,2.91,4.18,4.21,75,0.0
2022-06-21 14:10:50.609382,ADTC,49,227,221,249,430,418,434,86,74,95,85.0,63.3046,93,0.91,3.23,3.13,2.79,3.08,93,0.0
2022-06-21 14:10:52.614614,ADTC,49,226,230,245,419,407,426,98,98,79,91.66666666666667,66.52323333333334,74,0.85,4.04,4.99,3.93,3.12,74,0.0
2022-06-21 14:10:54.619489,ADTC,50,228,224,230,417,415,418,99,94,85,92.66666666666667,66.927944,72,0.85,3.84,3.93,2.95,4.63,72,0.0
2022-06-21 14:10:56.624381,ADTC,50,243,239,241,421,412,419,99,80,79,86.0,62.708792,75,0.91,4.19,4.04,3.75,2.8,75,0.0
2022-06-21 14:10:58.629585,ADTC,49,244,246,230,409,416,426,98,82,77,85.66666666666667,60.68523866666667,91,0.94,3.77,2.91,3.34,3.97,91,0.0
2022-06-21 14:11:00.634748,ADTC,49,247,225,240,421,432,439,83,71,97,83.66666666666667,61.00739066666667,78,0.89,3.63,2.9,4.04,2.93,78,0.0
2022-06-21 14:11:02.639065,ADTC,50,228,227,234,423,416,415,85,77,81,81.0,59.343515999999994,93,0.88,4.5,4.42,3.17,4.78,93,0.0
2022-06-21 14:11:04.644288,ADTC,50,225,225,223,425,427,422,95,81,70,82.0,60.360200000000006,83,0.95,4.02,3.47,2.63,4.64,83,0.0
2022-06-21 14:11:06.649151,ADTC,49,238,223,228,407,438,413,71,93,80,81.33333333333333,57.33381866666666,82,0.88,2.79,2.65,4.34,3.02,82,0.0
